variant_name,seed,network_variant,col,row,total_games,share_repeat_remembered,share_repeat_ever,last_window_share_remembered,last_window_share_ever
PM4_heatmap_speed2,2121129191,baseline,23,42,132,0.8409090909090909,0.8409090909090909,0.5,0.5
PM4_heatmap_speed2,2121129191,baseline,24,42,19,0.8421052631578947,0.8421052631578947,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,42,47,0.8936170212765957,0.8936170212765957,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,28,42,6,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,30,42,5,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,31,42,7,0.5714285714285714,0.5714285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,42,34,0.9117647058823529,0.9117647058823529,0.6666666666666666,0.6666666666666666
PM4_heatmap_speed2,2121129191,baseline,34,42,23,0.782608695652174,0.782608695652174,0.5,0.5
PM4_heatmap_speed2,2121129191,baseline,35,42,60,0.8166666666666667,0.8166666666666667,0.5,0.5
PM4_heatmap_speed2,2121129191,baseline,36,42,56,0.7857142857142857,0.7857142857142857,0.5,0.5
PM4_heatmap_speed2,2121129191,baseline,37,42,8,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,38,42,17,0.8823529411764706,0.8823529411764706,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,39,42,4,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,40,42,3,0.6666666666666666,0.6666666666666666,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,41,42,26,0.9230769230769231,0.9230769230769231,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,42,42,7,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,43,42,73,0.8767123287671232,0.8767123287671232,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,44,42,132,0.8560606060606061,0.8560606060606061,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,45,42,51,0.8235294117647058,0.8235294117647058,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,46,42,107,0.9158878504672897,0.9158878504672897,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,47,42,61,0.9508196721311475,0.9508196721311475,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,48,42,35,0.9142857142857143,0.9142857142857143,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,49,42,44,0.9318181818181818,0.9318181818181818,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,0,43,1,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,1,43,1,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,2,43,7,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,3,43,35,0.8285714285714286,0.8285714285714286,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,4,43,10,0.7,0.7,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,43,14,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,6,43,17,0.8823529411764706,0.8823529411764706,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,7,43,73,0.9452054794520548,0.9452054794520548,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,8,43,15,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,9,43,18,0.8888888888888888,0.8888888888888888,0.0,0.0
PM4_heatmap_speed2,2121129191,baseline,10,43,34,0.9705882352941176,0.9705882352941176,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,43,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,12,43,32,0.96875,0.96875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,13,43,30,0.8666666666666667,0.8666666666666667,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,14,43,26,0.8461538461538461,0.8461538461538461,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,15,43,45,0.9555555555555556,0.9555555555555556,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,16,43,32,0.8125,0.8125,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,17,43,55,0.8909090909090909,0.8909090909090909,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,18,43,31,0.7419354838709677,0.7419354838709677,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,19,43,21,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,20,43,88,0.8863636363636364,0.8863636363636364,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,21,43,93,0.8709677419354839,0.8709677419354839,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,22,43,55,0.8727272727272727,0.8727272727272727,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,23,43,1,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,24,43,60,0.8166666666666667,0.8166666666666667,0.5,0.5
PM4_heatmap_speed2,2121129191,baseline,25,43,68,0.8676470588235294,0.8676470588235294,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,43,28,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,27,43,11,0.8181818181818182,0.8181818181818182,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,28,43,46,0.782608695652174,0.782608695652174,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,29,43,7,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,31,43,9,0.7777777777777778,0.7777777777777778,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,32,43,4,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,43,23,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,34,43,23,0.8695652173913043,0.8695652173913043,0.75,0.75
PM4_heatmap_speed2,2121129191,baseline,35,43,18,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,36,43,13,0.8461538461538461,0.8461538461538461,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,37,43,28,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,38,43,29,0.9310344827586207,0.9310344827586207,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,40,43,38,0.9210526315789473,0.9210526315789473,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,41,43,65,0.9384615384615385,0.9384615384615385,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,42,43,87,0.9310344827586207,0.9310344827586207,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,43,43,27,0.8518518518518519,0.8518518518518519,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,44,43,92,0.8260869565217391,0.8260869565217391,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,45,43,65,0.8307692307692308,0.8307692307692308,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,46,43,5,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,47,43,30,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,49,43,24,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,0,44,2,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,1,44,2,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,2,44,13,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,3,44,22,0.9545454545454546,0.9545454545454546,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,4,44,7,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,44,32,0.9375,0.9375,0.0,0.0
PM4_heatmap_speed2,2121129191,baseline,6,44,25,0.88,0.88,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,7,44,38,0.8421052631578947,0.8421052631578947,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,8,44,28,0.8928571428571429,0.8928571428571429,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,9,44,20,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,10,44,31,0.8709677419354839,0.8709677419354839,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,44,52,0.8846153846153846,0.8846153846153846,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,12,44,16,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,13,44,37,0.8648648648648649,0.8648648648648649,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,14,44,60,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.7142857142857143
PM4_heatmap_speed2,2121129191,baseline,15,44,31,0.8387096774193549,0.8387096774193549,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,16,44,33,0.7878787878787878,0.7878787878787878,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,17,44,14,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,18,44,59,0.847457627118644,0.847457627118644,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,19,44,18,0.8888888888888888,0.8888888888888888,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,21,44,56,0.9464285714285714,0.9464285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,22,44,107,0.9252336448598131,0.9252336448598131,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,23,44,21,0.9523809523809523,0.9523809523809523,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,24,44,58,0.8793103448275862,0.8793103448275862,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,25,44,45,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,44,16,0.75,0.75,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,27,44,16,0.9375,0.9375,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,28,44,52,0.8846153846153846,0.8846153846153846,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,29,44,12,0.8333333333333334,0.8333333333333334,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,30,44,9,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,31,44,11,0.8181818181818182,0.8181818181818182,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,32,44,36,0.8055555555555556,0.8055555555555556,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,44,35,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,34,44,42,0.9047619047619048,0.9047619047619048,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,35,44,12,0.75,0.75,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,36,44,49,0.9387755102040817,0.9387755102040817,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,37,44,54,0.9074074074074074,0.9074074074074074,0.875,0.875
PM4_heatmap_speed2,2121129191,baseline,38,44,18,0.6666666666666666,0.6666666666666666,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,39,44,18,0.8888888888888888,0.8888888888888888,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,40,44,57,0.9298245614035088,0.9298245614035088,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,41,44,97,0.9175257731958762,0.9175257731958762,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,42,44,88,0.9204545454545454,0.9204545454545454,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,43,44,71,0.9436619718309859,0.9436619718309859,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,44,44,134,0.8805970149253731,0.8805970149253731,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,45,44,92,0.9347826086956522,0.9347826086956522,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,46,44,47,0.9787234042553191,0.9787234042553191,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,47,44,95,0.8947368421052632,0.8947368421052632,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,48,44,56,0.9464285714285714,0.9464285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,49,44,38,0.8947368421052632,0.8947368421052632,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,0,45,1,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,1,45,5,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,2,45,3,0.6666666666666666,0.6666666666666666,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,3,45,5,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,45,22,0.8181818181818182,0.8181818181818182,0.6,0.6
PM4_heatmap_speed2,2121129191,baseline,6,45,2,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,7,45,23,0.8695652173913043,0.8695652173913043,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,8,45,12,0.75,0.75,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,10,45,42,0.9047619047619048,0.9047619047619048,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,45,70,0.9142857142857143,0.9142857142857143,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,12,45,42,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,13,45,28,0.8214285714285714,0.8214285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,14,45,43,0.9069767441860465,0.9069767441860465,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,15,45,41,0.7560975609756098,0.7560975609756098,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,16,45,31,0.8709677419354839,0.8709677419354839,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,17,45,16,0.6875,0.6875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,18,45,56,0.9464285714285714,0.9464285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,19,45,18,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,20,45,3,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,21,45,18,0.8888888888888888,0.8888888888888888,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,22,45,32,0.96875,0.96875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,23,45,31,0.8064516129032258,0.8064516129032258,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,24,45,78,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,25,45,46,0.9347826086956522,0.9347826086956522,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,45,16,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,27,45,8,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,28,45,10,0.7,0.7,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,30,45,10,0.6,0.6,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,31,45,34,0.9117647058823529,0.9117647058823529,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,32,45,19,0.9473684210526315,0.9473684210526315,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,45,37,0.8108108108108109,0.8108108108108109,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,34,45,36,0.9166666666666666,0.9166666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,35,45,20,0.95,0.95,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,36,45,10,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,37,45,65,0.8307692307692308,0.8307692307692308,0.8333333333333334,0.8333333333333334
PM4_heatmap_speed2,2121129191,baseline,38,45,36,0.9722222222222222,0.9722222222222222,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,40,45,43,0.8604651162790697,0.8604651162790697,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,41,45,62,0.8870967741935484,0.8870967741935484,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,42,45,92,0.8695652173913043,0.8695652173913043,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,43,45,49,0.7755102040816326,0.7755102040816326,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,44,45,76,0.881578947368421,0.881578947368421,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,45,45,17,0.9411764705882353,0.9411764705882353,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,46,45,18,0.9444444444444444,0.9444444444444444,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,47,45,53,0.9622641509433962,0.9622641509433962,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,48,45,22,0.9545454545454546,0.9545454545454546,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,49,45,31,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,1,46,1,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,2,46,8,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,3,46,1,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,4,46,10,0.9,0.9,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,46,48,0.9166666666666666,0.9166666666666666,0.8,0.8
PM4_heatmap_speed2,2121129191,baseline,6,46,2,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,7,46,9,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,8,46,29,0.8620689655172413,0.8620689655172413,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,46,14,0.7857142857142857,0.7857142857142857,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,13,46,44,0.8863636363636364,0.8863636363636364,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,14,46,23,0.9130434782608695,0.9130434782608695,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,16,46,6,0.5,0.5,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,18,46,20,0.95,0.95,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,19,46,88,0.8977272727272727,0.8977272727272727,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,20,46,20,0.85,0.85,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,22,46,14,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,24,46,40,0.975,0.975,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,25,46,21,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,46,40,0.85,0.85,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,27,46,30,0.9,0.9,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,28,46,13,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,29,46,2,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,30,46,13,0.6923076923076923,0.6923076923076923,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,31,46,19,0.8421052631578947,0.8421052631578947,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,32,46,29,0.8275862068965517,0.8275862068965517,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,46,18,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,35,46,4,0.75,0.75,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,36,46,14,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,37,46,3,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,38,46,130,0.9384615384615385,0.9384615384615385,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,39,46,57,0.9122807017543859,0.9122807017543859,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,40,46,125,0.88,0.88,0.8,0.8
PM4_heatmap_speed2,2121129191,baseline,41,46,135,0.9259259259259259,0.9259259259259259,0.75,0.75
PM4_heatmap_speed2,2121129191,baseline,42,46,73,0.9178082191780822,0.9178082191780822,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,43,46,2,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,44,46,96,0.8854166666666666,0.8854166666666666,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,46,46,88,0.875,0.875,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,47,46,9,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,48,46,30,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,49,46,57,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,0,47,9,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,1,47,4,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,2,47,18,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,3,47,13,0.9230769230769231,0.9230769230769231,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,4,47,8,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,47,48,0.9583333333333334,0.9583333333333334,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,6,47,25,0.96,0.96,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,7,47,15,0.8666666666666667,0.8666666666666667,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,8,47,46,0.9347826086956522,0.9347826086956522,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,9,47,24,0.9583333333333334,0.9583333333333334,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,10,47,35,0.9714285714285714,0.9714285714285714,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,47,12,0.8333333333333334,0.8333333333333334,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,12,47,37,0.8108108108108109,0.8108108108108109,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,13,47,30,0.8666666666666667,0.8666666666666667,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,14,47,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,15,47,19,0.9473684210526315,0.9473684210526315,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,16,47,11,0.8181818181818182,0.8181818181818182,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,17,47,5,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,18,47,5,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,19,47,50,0.92,0.92,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,20,47,81,0.9012345679012346,0.9012345679012346,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,21,47,17,0.8823529411764706,0.8823529411764706,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,22,47,30,0.9,0.9,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,24,47,55,0.9636363636363636,0.9636363636363636,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,25,47,29,0.9310344827586207,0.9310344827586207,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,26,47,23,0.9130434782608695,0.9130434782608695,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,27,47,57,0.8947368421052632,0.8947368421052632,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,28,47,22,0.9545454545454546,0.9545454545454546,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,29,47,8,0.875,0.875,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,30,47,20,0.85,0.85,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,31,47,3,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,32,47,25,0.88,0.88,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,33,47,20,0.8,0.8,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,34,47,8,0.625,0.625,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,35,47,3,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,36,47,50,0.92,0.92,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,37,47,51,0.8823529411764706,0.8823529411764706,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,38,47,73,0.9452054794520548,0.9452054794520548,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,40,47,49,0.9183673469387755,0.9183673469387755,0.6666666666666666,0.6666666666666666
PM4_heatmap_speed2,2121129191,baseline,41,47,41,0.9024390243902439,0.9024390243902439,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,42,47,41,0.7804878048780488,0.7804878048780488,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,43,47,115,0.8869565217391304,0.8869565217391304,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,44,47,143,0.8811188811188811,0.8811188811188811,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,45,47,58,0.8620689655172413,0.8620689655172413,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,46,47,82,0.9390243902439024,0.9390243902439024,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,47,47,69,0.9710144927536232,0.9710144927536232,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,48,47,44,0.9772727272727273,0.9772727272727273,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,49,47,43,0.9767441860465116,0.9767441860465116,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,0,48,17,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,1,48,30,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,2,48,14,1.0,1.0,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,3,48,25,0.92,0.92,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,4,48,36,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,5,48,35,0.9428571428571428,0.9428571428571428,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,6,48,17,0.9411764705882353,0.9411764705882353,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,7,48,26,0.9615384615384616,0.9615384615384616,1.0,1.0
PM4_heatmap_speed2,2121129191,baseline,8,48,23,0.9565217391304348,0.9565217391304348,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,9,48,26,0.9615384615384616,0.9615384615384616,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,10,48,5,1.0,1.0,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,11,48,14,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap_speed2,2121129191,baseline,12,48,10,0.9,0.9,-1.0,-1.0
