variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct,net_edges_removed,payoff_mode,b,c,c_over_b,kin_on,family_size,family_r,kin_spatial_clustering,kin_strategy_correlation,kin_imitation_bias,kin_matching_prob,fitness_mode,inclusive_variant,r_hat_all,r_hat_kin,r_hat_first_window,r_hat_last_window,kin_interaction_share,coop_with_kin,coop_with_strangers,r_hat_all_pooled,p4_intervals,p4_sign_agreement,kin_matching_mode
PM8_P2_network,S2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0646582850802946,0.0,1.0646582850802946,163.04,163.04,14.027050324169222,0.0,True,True,0.0,393,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9772463450568659,0.9772463450568659,5.226130653266332,0,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0697412308399443,0.0,1.0697412308399443,162.15,162.15,14.018605772647586,0.0,True,True,0.0,387,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9618450018040311,0.9618450018040311,5.1457286432160805,0,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0580108473710483,0.0,1.0580108473710483,161.53,161.53,14.127462721182766,0.0,True,True,0.0,375,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9736092391306681,0.9736092391306681,5.597989949748744,0,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0655058261711357,0.0,1.0655058261711357,163.66,163.66,13.93829046146165,0.0,True,True,0.0,381,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9655070167898681,0.9655070167898681,5.350253807106599,0,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.087475945486811,0.0,1.087475945486811,161.37,161.37,14.115819226670846,0.0,True,True,0.0,485,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9743929410963572,0.9743929410963572,5.56,0,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3101847474501098,0.0,1.3101847474501098,16.15,16.15,131.89057987863242,0.0,True,True,0.00015194460777843112,440,fragmented,1024,1510,2.94921875,25.72581622678397,0.002882911779081134,0.12811032933427496,0.020712430825958927,0.9895520880389381,0.9895520880389381,1.6161616161616161,378,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.450037229437586,0.0,1.450037229437586,16.64,16.64,123.36092988448085,0.0,True,True,0.00021933687734750938,578,fragmented,1024,1510,2.94921875,25.385171065493648,0.002882911779081134,0.14629755769191768,0.020550349468941385,0.962031236784488,0.962031236784488,1.3255813953488371,378,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.377502167343784,0.0,1.377502167343784,16.77,16.77,131.33078431957648,0.0,True,True,0.0002082248328993316,490,fragmented,1024,1510,2.94921875,25.893880742913,0.002882911779081134,0.1399992169640479,0.021047901237534708,0.9862802224587734,0.9862802224587734,1.3409090909090908,378,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,0.9949999999999999,0.0,0.0,0.0,0.004999999999999999,1.0,0.0,1.3809400444797573,0.0,1.3809400444797573,18.47,18.47,123.37428623729792,0.0,False,True,0.00791599966398181,432,fragmented,1024,1510,2.94921875,25.210312805474096,0.002882911779081134,0.14113566741277134,0.020271512818912554,0.9880961205331515,0.9880961205331515,1.3061224489795917,378,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
PM8_P2_network,S2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5052033371490794,0.0,1.5052033371490794,15.84,15.84,127.7351985022218,0.0,True,True,0.003764655058619502,556,fragmented,1024,1510,2.94921875,25.94117302052786,0.002882911779081134,0.1711051157051785,0.020626699311744757,0.9888981808320476,0.9888981808320476,1.2954545454545454,378,classic,1.0,0.3,0.3,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
