variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct,net_edges_removed,payoff_mode,b,c,c_over_b,kin_on,family_size,family_r,kin_spatial_clustering,kin_strategy_correlation,kin_imitation_bias,kin_matching_prob,fitness_mode,inclusive_variant,r_hat_all,r_hat_kin,r_hat_first_window,r_hat_last_window,kin_interaction_share,coop_with_kin,coop_with_strangers,r_hat_all_pooled,p4_intervals,p4_sign_agreement,kin_matching_mode
PM5_P4_strategy,P4,686818433,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.991,0.009,0.0,0.0,0.0,0.0,0.007485,0.00254,0.6756473825778991,0.0,0.6785801593548291,199.0,199.0,100.50251256281405,0.0,False,True,-0.000168067226890924,538,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,199.0,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8748625416763282,0.9110896161181752,0.9001906360352769,0.8282690507429796,0.0459115,0.9609520490508914,0.9698080943224868,0.9115879068749329,70,0.7714285714285715,strategy
PM5_P4_strategy,P4,744720527,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.984,0.016000000000000004,0.0,0.0,0.0,0.0,0.016342500000000003,0.003555,0.6846666850524674,0.0,0.6830916977792575,199.0,199.0,100.5025125628141,0.0,False,True,0.012268907563024987,495,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.98,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8727788863829399,0.8951040725540546,0.8981492963671465,0.8890428014701328,0.0459125,0.9711189763136401,0.9760739974058983,0.8966911838173772,70,0.7,strategy
PM5_P4_strategy,P4,381425458,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9905000000000002,0.0095,0.0,0.0,0.0,0.0,0.008172500000000001,0.003705,0.6612566252440883,0.0,0.6839932043435628,199.0,199.0,100.50251256281412,0.0,False,True,0.014597839135654093,466,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8679882800712074,0.8592737517468587,0.9028021535940705,0.7708163599354738,0.045415,0.976703732247055,0.9771599700393364,0.8912062318855126,77,0.7662337662337663,strategy
PM5_P4_strategy,P4,1620985466,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0081175,0.003595,0.6762207970004357,0.0,0.6839098889963562,199.0,199.0,100.50251256281408,0.0,False,True,-0.011140456182473212,489,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.96,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8703495705492612,0.9017974968074738,0.8971460491989991,0.7761163141449628,0.045828,0.9698492188181898,0.977356283772737,0.8890549340856436,72,0.75,strategy
PM5_P4_strategy,P4,1669164794,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.993,0.006999999999999999,0.0,0.0,0.0,0.0,0.006370000000000001,0.00378,0.6882324665058959,0.0,0.6832050693878192,199.0,199.0,100.50251256281405,0.0,False,True,-0.010132052821128675,468,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8691128730707854,0.9147632236082418,0.8962227897203205,0.7000872186832484,0.045625,0.9674739726027397,0.9764191224623444,0.8971321189849298,68,0.8088235294117647,strategy
PM5_P4_strategy,P4,798359651,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9855,0.014499999999999999,0.0,0.0,0.0,0.0,0.0137625,0.004185,0.6759037774720118,0.0,0.6849643671733943,199.0,199.0,100.50251256281399,0.0,False,True,-0.0001440576230494433,438,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.98,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.861713437243369,0.9046461674468494,0.898382386886884,0.8440414607671178,0.0459365,0.9686632634179791,0.9789966810385262,0.8834022219080808,69,0.7681159420289855,strategy
PM5_P4_strategy,P4,126337246,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9865,0.013500000000000002,0.0,0.0,0.0,0.0,0.01334,0.00318,0.673593287237461,0.0,0.6826550090928636,199.0,199.0,100.50251256281405,0.0,False,True,0.0068667466986793045,480,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8752919300989146,0.9025361181971164,0.9012689120771635,0.8783597431034277,0.0459495,0.9696841097291592,0.9754863605228444,0.8987324820334662,67,0.8208955223880597,strategy
PM5_P4_strategy,P4,317149051,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9940000000000001,0.006,0.0,0.0,0.0,0.0,0.0051,0.00289,0.6931215290309177,0.0,0.6868476627621843,199.0,199.0,100.50251256281412,0.0,False,True,-0.004849939975990564,411,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,199.0,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8578097994248051,0.8976430520486144,0.8942033160493273,0.7133947019076817,0.0456245,0.9743613628642506,0.9815484052136711,0.8802561289962916,64,0.8125,strategy
PM5_P4_strategy,P4,433399445,200,True,custom,1.0,0.7,0.0,-0.3,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9870000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.011527500000000001,0.002315,0.6885372309212376,0.0,0.683094776133985,199.0,199.0,100.50251256281408,0.0,False,True,0.00614645858343315,499,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,198.99,n/a,donation,1.0,0.3,0.3,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8747686304637193,0.9196333866249174,0.8989833240975481,0.8983711401563442,0.0460295,0.9659077330842177,0.9763362703563685,0.8939447349508772,76,0.7763157894736842,strategy
PM5_P4_strategy,P4,2121129191,200,True,custom,1.0,0.5,0.0,-0.5,True,0.01,0.5,100,0,30,0.1,10000,0.0,0.9930000000000001,0.007000000000000001,0.0,0.0,0.0,0.0,0.0056075,0.003215,0.4802836588057388,0.0,0.48200914052315186,199.0,199.0,100.5025125628141,0.0,False,True,-0.01133253301320545,602,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,199.0,n/a,donation,1.0,0.5,0.5,True,10,0.5,0.0,1.0,0.0,0.9,own,strip,0.8833735937272954,0.9010044501201956,0.8991166902414032,0.7104697656195353,0.045343,0.9631420505921532,0.9640499153098967,0.9083392608281509,71,0.7746478873239436,strategy
