variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes
S1_P12_wellmixed,P1P2,381425458,200,True,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.005999999999999999,0.002,0.7244999999999999,0.132,0.08049999999999999,0.045,0.01,0.9545521603534336,0.07986259025024303,1.495402233767666,1.5075526884071837,1.4955137001222192,199.0,199.0,919.5759296482407,0.0,False,True,0.01350672602690484,40443
S1_P12_wellmixed,P1P2,1620985466,200,True,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.003,0.031000000000000007,0.002,0.321,0.0725,0.38700000000000007,0.18350000000000002,0.02251071799730819,0.017597488885364772,1.7055750637301124,0.0,1.7112491527918083,199.0,199.0,919.6025628140701,0.0,False,False,-0.04372157488629845,46410
S1_P12_wellmixed,P1P2,2121129191,200,True,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.010499999999999999,0.0215,0.24250000000000002,0.06000000000000001,0.03799999999999999,0.2185,0.409,0.497229265526334,0.3026251079223178,0.6301962208869311,0.627550294909129,0.6302198584904719,199.0,199.0,919.5725628140704,0.0,False,False,-0.0873095412381666,64910
S1_P12_wellmixed,P1P2,686818433,200,True,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.001,0.012,0.7715000000000001,0.051500000000000004,0.0075000000000000015,0.0505,0.10600000000000001,0.8878966099583583,0.18021104863080697,0.5554175827618038,0.5500699621766812,0.5551137108847479,199.0,199.0,919.5148241206034,0.0,False,False,-0.03657158628634642,61823
S1_P12_wellmixed,P1P2,744720527,200,True,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.15099999999999997,0.043,0.1045,0.017499999999999998,0.03650000000000001,0.006500000000000001,0.641,0.20008920408296685,0.15184224182667358,0.8318257943831306,0.8290297637562002,0.8311240122779759,199.0,199.0,919.5649246231158,0.0,False,False,-0.02559154236616965,51646
S1_P12_wellmixed,P1P2,381425458,200,True,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.05350000000000001,0.031999999999999994,0.35650000000000004,0.1565,0.0005,0.16949999999999998,0.23149999999999998,0.6611786892435013,0.33853555183015066,0.4836680841003855,0.48341355234714917,0.4833120531073911,199.0,199.0,919.5660301507545,0.0,False,False,0.03248616994468014,62983
S1_P12_wellmixed,P1P2,1620985466,200,True,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.074,0.013500000000000002,0.394,0.0,0.025,0.014000000000000002,0.4794999999999999,0.598684581556563,0.3108286103110363,0.44544408462815976,0.4451262480316524,0.4458392861651677,199.0,199.0,919.5865326633159,0.0,False,False,-0.09016231264925316,60977
S1_P12_wellmixed,P1P2,2121129191,200,True,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.0045,0.654,0.3235,0.001,0.0,0.0,0.016999999999999998,0.33487475468838435,0.4418241834036753,2.710425682037013,0.0,2.710695429819487,199.0,199.0,919.4870351758796,0.0,False,True,-0.0012856131424520206,54520
S1_P12_wellmixed,P1P2,686818433,200,True,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.004,0.6395,0.3415,0.0005,0.0085,0.0025,0.0034999999999999996,0.3470081445844119,0.447651318486132,2.773848439782754,2.770097705349766,2.7730897443142557,199.0,199.0,919.6190954773866,0.0,False,True,-0.0012541490165957003,59421
S1_P12_wellmixed,P1P2,744720527,200,True,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.001,0.6465,0.316,0.008,0.009000000000000003,0.006,0.013500000000000002,0.33450679590618826,0.43532375004780716,2.712344301871084,0.0,2.712304619803642,199.0,199.0,919.5814572864322,0.0,False,True,0.0025166020664082658,53763
