variant_name,seed,network_variant,col,row,total_games,share_repeat_remembered,share_repeat_ever,last_window_share_remembered,last_window_share_ever
PM4_heatmap,2121129191,baseline,35,34,21,0.9523809523809523,0.9523809523809523,1.0,1.0
PM4_heatmap,2121129191,baseline,36,34,73,0.9863013698630136,0.9863013698630136,0.0,0.0
PM4_heatmap,2121129191,baseline,37,34,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
PM4_heatmap,2121129191,baseline,38,34,14,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,39,34,103,0.9902912621359223,0.9902912621359223,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,34,14,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,34,32,0.96875,0.96875,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,34,12,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,34,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,34,76,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,34,14,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,35,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,35,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,35,56,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,35,41,0.975609756097561,0.975609756097561,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,35,3,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,35,35,31,0.967741935483871,0.967741935483871,1.0,1.0
PM4_heatmap,2121129191,baseline,36,35,26,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,37,35,26,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,38,35,43,0.9767441860465116,0.9767441860465116,-1.0,-1.0
PM4_heatmap,2121129191,baseline,39,35,78,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,35,60,0.9666666666666667,0.9666666666666667,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,35,28,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,35,91,0.978021978021978,0.978021978021978,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,35,304,0.9868421052631579,0.9868421052631579,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,35,82,0.9878048780487805,0.9878048780487805,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,35,12,0.9166666666666666,0.9166666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,36,79,0.9873417721518988,0.9873417721518988,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,36,126,0.9920634920634921,0.9920634920634921,-1.0,-1.0
PM4_heatmap,2121129191,baseline,16,36,15,0.8666666666666667,0.8666666666666667,-1.0,-1.0
PM4_heatmap,2121129191,baseline,17,36,5,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,36,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,22,36,173,0.976878612716763,0.976878612716763,-1.0,-1.0
PM4_heatmap,2121129191,baseline,23,36,55,0.9818181818181818,0.9818181818181818,-1.0,-1.0
PM4_heatmap,2121129191,baseline,27,36,41,0.9512195121951219,0.9512195121951219,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,36,84,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,36,234,0.9957264957264957,0.9957264957264957,1.0,1.0
PM4_heatmap,2121129191,baseline,35,36,36,0.9722222222222222,0.9722222222222222,1.0,1.0
PM4_heatmap,2121129191,baseline,37,36,82,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,38,36,29,0.9310344827586207,0.9310344827586207,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,36,140,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,36,225,0.9866666666666667,0.9866666666666667,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,36,26,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,36,70,0.9857142857142858,0.9857142857142858,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,37,68,0.9852941176470589,0.9852941176470589,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,37,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,16,37,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,37,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,22,37,220,0.9818181818181818,0.9818181818181818,-1.0,-1.0
PM4_heatmap,2121129191,baseline,23,37,126,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,37,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,baseline,27,37,332,0.9909638554216867,0.9909638554216867,1.0,1.0
PM4_heatmap,2121129191,baseline,28,37,79,0.9873417721518988,0.9873417721518988,1.0,1.0
PM4_heatmap,2121129191,baseline,34,37,1,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,35,37,13,0.9230769230769231,0.9230769230769231,1.0,1.0
PM4_heatmap,2121129191,baseline,36,37,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,38,37,16,0.9375,0.9375,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,37,74,0.972972972972973,0.972972972972973,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,37,163,0.9938650306748467,0.9938650306748467,1.0,1.0
PM4_heatmap,2121129191,baseline,46,37,94,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,49,37,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,38,9,0.8888888888888888,0.8888888888888888,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,38,155,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,6,38,5,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,38,104,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,8,38,20,0.9,0.9,-1.0,-1.0
PM4_heatmap,2121129191,baseline,18,38,29,0.9655172413793104,0.9655172413793104,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,38,121,0.9752066115702479,0.9752066115702479,-1.0,-1.0
PM4_heatmap,2121129191,baseline,23,38,36,0.9444444444444444,0.9444444444444444,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,38,178,0.9943820224719101,0.9943820224719101,-1.0,-1.0
PM4_heatmap,2121129191,baseline,26,38,7,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,27,38,86,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,28,38,35,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,33,38,437,0.9908466819221968,0.9908466819221968,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,38,48,0.9583333333333334,0.9583333333333334,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,38,59,0.9661016949152542,0.9661016949152542,1.0,1.0
PM4_heatmap,2121129191,baseline,36,38,60,0.9833333333333333,0.9833333333333333,-1.0,-1.0
PM4_heatmap,2121129191,baseline,37,38,13,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,38,344,0.9854651162790697,0.9854651162790697,1.0,1.0
PM4_heatmap,2121129191,baseline,43,38,152,0.9802631578947368,0.9802631578947368,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,38,69,0.9855072463768116,0.9855072463768116,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,38,113,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,46,38,145,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,48,38,62,0.967741935483871,0.967741935483871,-1.0,-1.0
PM4_heatmap,2121129191,baseline,3,39,36,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,39,82,0.9878048780487805,0.9878048780487805,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,39,48,0.9791666666666666,0.9791666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,9,39,10,0.9,0.9,-1.0,-1.0
PM4_heatmap,2121129191,baseline,10,39,24,0.9583333333333334,0.9583333333333334,-1.0,-1.0
PM4_heatmap,2121129191,baseline,20,39,38,0.9736842105263158,0.9736842105263158,1.0,1.0
PM4_heatmap,2121129191,baseline,21,39,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,39,106,0.9905660377358491,0.9905660377358491,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,39,125,0.976,0.976,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,39,338,0.9911242603550295,0.9911242603550295,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,39,31,0.967741935483871,0.967741935483871,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,39,3,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,42,39,378,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,45,39,102,0.9901960784313726,0.9901960784313726,-1.0,-1.0
PM4_heatmap,2121129191,baseline,46,39,29,0.9655172413793104,0.9655172413793104,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,39,30,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,39,126,0.9920634920634921,0.9920634920634921,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,39,80,0.9875,0.9875,-1.0,-1.0
PM4_heatmap,2121129191,baseline,0,40,4,0.5,0.5,0.5,0.5
PM4_heatmap,2121129191,baseline,3,40,52,0.9807692307692307,0.9807692307692307,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,40,66,0.9696969696969697,0.9696969696969697,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,40,36,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,40,15,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,10,40,10,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,40,3,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,20,40,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,40,30,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,40,37,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,32,40,28,0.9642857142857143,0.9642857142857143,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,40,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,40,38,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,40,85,0.9882352941176471,0.9882352941176471,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,40,15,0.9333333333333333,0.9333333333333333,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,40,102,0.9901960784313726,0.9901960784313726,1.0,1.0
PM4_heatmap,2121129191,baseline,43,40,25,0.96,0.96,1.0,1.0
PM4_heatmap,2121129191,baseline,47,40,73,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,40,141,0.9787234042553191,0.9787234042553191,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,41,112,0.9910714285714286,0.9910714285714286,1.0,1.0
PM4_heatmap,2121129191,baseline,5,41,145,0.9793103448275862,0.9793103448275862,1.0,1.0
PM4_heatmap,2121129191,baseline,7,41,42,0.9761904761904762,0.9761904761904762,-1.0,-1.0
PM4_heatmap,2121129191,baseline,8,41,55,0.9818181818181818,0.9818181818181818,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,41,57,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,22,41,7,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap,2121129191,baseline,27,41,66,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9696969696969697
PM4_heatmap,2121129191,baseline,28,41,77,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,29,41,9,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,41,28,0.9642857142857143,0.9642857142857143,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,41,202,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,41,48,0.9791666666666666,0.9791666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,41,279,0.985663082437276,0.985663082437276,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,41,5,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,41,39,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,41,2,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,41,118,0.9915254237288136,0.9915254237288136,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,42,12,0.9166666666666666,0.9166666666666666,1.0,1.0
PM4_heatmap,2121129191,baseline,5,42,170,0.9823529411764705,0.9823529411764705,1.0,1.0
PM4_heatmap,2121129191,baseline,6,42,36,0.9444444444444444,0.9444444444444444,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,42,65,0.9692307692307692,0.9692307692307692,-1.0,-1.0
PM4_heatmap,2121129191,baseline,10,42,17,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,42,53,0.9811320754716981,0.9811320754716981,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,42,38,0.9736842105263158,0.9736842105263158,1.0,1.0
PM4_heatmap,2121129191,baseline,22,42,120,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,23,42,1,0.0,0.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,42,14,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,30,42,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,42,28,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,42,44,0.9772727272727273,0.9772727272727273,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,42,212,0.9811320754716981,0.9811320754716981,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,42,568,0.9894366197183099,0.9894366197183099,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,42,36,0.9722222222222222,0.9722222222222222,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,42,1,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,42,42,16,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,42,82,0.975609756097561,0.975609756097561,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,42,168,0.9940476190476191,0.9940476190476191,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,42,86,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,46,42,48,0.9791666666666666,0.9791666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,42,27,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,42,97,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,3,43,8,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,43,24,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,6,43,26,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,7,43,215,0.9953488372093023,0.9953488372093023,1.0,1.0
PM4_heatmap,2121129191,baseline,8,43,18,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,10,43,123,0.983739837398374,0.983739837398374,-1.0,-1.0
PM4_heatmap,2121129191,baseline,16,43,105,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,17,43,266,0.981203007518797,0.981203007518797,-1.0,-1.0
PM4_heatmap,2121129191,baseline,18,43,194,0.9742268041237113,0.9742268041237113,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,43,23,0.9565217391304348,0.9565217391304348,-1.0,-1.0
PM4_heatmap,2121129191,baseline,20,43,45,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,21,43,97,0.9896907216494846,0.9896907216494846,0.9864864864864865,0.9864864864864865
PM4_heatmap,2121129191,baseline,22,43,86,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,24,43,63,0.9841269841269841,0.9841269841269841,-1.0,-1.0
PM4_heatmap,2121129191,baseline,27,43,63,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,28,43,21,0.9047619047619048,0.9047619047619048,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,43,22,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,33,43,252,0.9920634920634921,0.9920634920634921,-1.0,-1.0
PM4_heatmap,2121129191,baseline,34,43,215,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,43,86,0.9767441860465116,0.9767441860465116,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,43,25,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,40,43,4,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,41,43,174,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,42,43,298,0.9865771812080537,0.9865771812080537,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,43,82,0.9878048780487805,0.9878048780487805,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,43,105,0.9904761904761905,0.9904761904761905,-1.0,-1.0
PM4_heatmap,2121129191,baseline,45,43,125,0.992,0.992,-1.0,-1.0
PM4_heatmap,2121129191,baseline,46,43,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,43,7,0.8571428571428571,0.8571428571428571,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,43,139,0.9928057553956835,0.9928057553956835,-1.0,-1.0
PM4_heatmap,2121129191,baseline,3,44,102,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,4,44,88,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,44,75,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,6,44,23,0.9565217391304348,0.9565217391304348,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,44,193,0.9948186528497409,0.9948186528497409,-1.0,-1.0
PM4_heatmap,2121129191,baseline,8,44,164,0.9939024390243902,0.9939024390243902,-1.0,-1.0
PM4_heatmap,2121129191,baseline,9,44,141,0.9929078014184397,0.9929078014184397,-1.0,-1.0
PM4_heatmap,2121129191,baseline,10,44,87,0.9655172413793104,0.9655172413793104,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,44,57,0.9824561403508771,0.9824561403508771,-1.0,-1.0
PM4_heatmap,2121129191,baseline,12,44,1,0.0,0.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,13,44,137,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,14,44,137,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,15,44,87,0.9885057471264368,0.9885057471264368,-1.0,-1.0
PM4_heatmap,2121129191,baseline,16,44,255,0.984313725490196,0.984313725490196,-1.0,-1.0
PM4_heatmap,2121129191,baseline,17,44,33,0.9696969696969697,0.9696969696969697,-1.0,-1.0
PM4_heatmap,2121129191,baseline,18,44,136,0.9705882352941176,0.9705882352941176,-1.0,-1.0
PM4_heatmap,2121129191,baseline,21,44,45,0.9777777777777777,0.9777777777777777,0.6666666666666666,0.6666666666666666
PM4_heatmap,2121129191,baseline,22,44,107,0.9906542056074766,0.9906542056074766,-1.0,-1.0
PM4_heatmap,2121129191,baseline,23,44,45,0.9777777777777777,0.9777777777777777,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,44,28,0.9285714285714286,0.9285714285714286,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,44,59,0.9830508474576272,0.9830508474576272,-1.0,-1.0
PM4_heatmap,2121129191,baseline,37,44,3,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,39,44,26,0.9615384615384616,0.9615384615384616,-1.0,-1.0
PM4_heatmap,2121129191,baseline,40,44,186,0.9838709677419355,0.9838709677419355,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,44,38,0.9473684210526315,0.9473684210526315,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,44,20,0.95,0.95,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,44,465,0.9956989247311828,0.9956989247311828,1.0,1.0
PM4_heatmap,2121129191,baseline,45,44,132,0.9848484848484849,0.9848484848484849,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,44,67,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,44,16,0.9375,0.9375,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,44,139,0.9712230215827338,0.9712230215827338,-1.0,-1.0
PM4_heatmap,2121129191,baseline,1,45,8,0.875,0.875,-1.0,-1.0
PM4_heatmap,2121129191,baseline,3,45,32,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,5,45,4,0.75,0.75,-1.0,-1.0
PM4_heatmap,2121129191,baseline,7,45,17,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,8,45,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,45,85,0.9764705882352941,0.9764705882352941,-1.0,-1.0
PM4_heatmap,2121129191,baseline,16,45,75,0.9733333333333334,0.9733333333333334,-1.0,-1.0
PM4_heatmap,2121129191,baseline,17,45,7,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,18,45,23,0.9565217391304348,0.9565217391304348,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,45,115,0.9826086956521739,0.9826086956521739,-1.0,-1.0
PM4_heatmap,2121129191,baseline,32,45,26,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,45,13,0.9230769230769231,0.9230769230769231,-1.0,-1.0
PM4_heatmap,2121129191,baseline,37,45,56,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,38,45,37,0.972972972972973,0.972972972972973,1.0,1.0
PM4_heatmap,2121129191,baseline,40,45,63,0.9682539682539683,0.9682539682539683,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,45,101,0.9900990099009901,0.9900990099009901,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,45,137,1.0,1.0,1.0,1.0
PM4_heatmap,2121129191,baseline,43,45,198,0.98989898989899,0.98989898989899,1.0,1.0
PM4_heatmap,2121129191,baseline,44,45,572,0.9965034965034965,0.9965034965034965,0.9964912280701754,0.9964912280701754
PM4_heatmap,2121129191,baseline,49,45,149,0.9664429530201343,0.9664429530201343,-1.0,-1.0
PM4_heatmap,2121129191,baseline,0,46,4,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,1,46,15,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,2,46,39,0.9743589743589743,0.9743589743589743,-1.0,-1.0
PM4_heatmap,2121129191,baseline,3,46,35,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,46,11,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,18,46,20,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,46,165,0.9818181818181818,0.9818181818181818,-1.0,-1.0
PM4_heatmap,2121129191,baseline,20,46,10,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,46,102,0.9803921568627451,0.9803921568627451,-1.0,-1.0
PM4_heatmap,2121129191,baseline,32,46,72,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,35,46,1,0.0,0.0,0.0,0.0
PM4_heatmap,2121129191,baseline,37,46,9,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,38,46,159,0.9874213836477987,0.9874213836477987,-1.0,-1.0
PM4_heatmap,2121129191,baseline,39,46,156,0.9871794871794872,0.9871794871794872,-1.0,-1.0
PM4_heatmap,2121129191,baseline,40,46,163,0.9754601226993865,0.9754601226993865,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,46,259,0.9961389961389961,0.9961389961389961,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,46,270,0.9962962962962963,0.9962962962962963,-1.0,-1.0
PM4_heatmap,2121129191,baseline,44,46,409,0.9951100244498777,0.9951100244498777,0.9952830188679245,0.9952830188679245
PM4_heatmap,2121129191,baseline,48,46,17,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,46,81,0.9629629629629629,0.9629629629629629,-1.0,-1.0
PM4_heatmap,2121129191,baseline,0,47,142,0.9859154929577465,0.9859154929577465,-1.0,-1.0
PM4_heatmap,2121129191,baseline,1,47,10,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,2,47,49,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,9,47,62,0.967741935483871,0.967741935483871,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,47,73,0.958904109589041,0.958904109589041,-1.0,-1.0
PM4_heatmap,2121129191,baseline,12,47,15,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,47,81,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,20,47,17,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,31,47,3,0.6666666666666666,0.6666666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,32,47,113,0.9911504424778761,0.9911504424778761,0.9714285714285714,0.9714285714285714
PM4_heatmap,2121129191,baseline,33,47,25,0.96,0.96,0.96,0.96
PM4_heatmap,2121129191,baseline,34,47,1,0.0,0.0,0.0,0.0
PM4_heatmap,2121129191,baseline,38,47,24,0.9583333333333334,0.9583333333333334,-1.0,-1.0
PM4_heatmap,2121129191,baseline,40,47,98,0.9693877551020408,0.9693877551020408,-1.0,-1.0
PM4_heatmap,2121129191,baseline,41,47,111,0.9819819819819819,0.9819819819819819,-1.0,-1.0
PM4_heatmap,2121129191,baseline,42,47,276,0.9818840579710145,0.9818840579710145,-1.0,-1.0
PM4_heatmap,2121129191,baseline,43,47,245,0.9918367346938776,0.9918367346938776,1.0,1.0
PM4_heatmap,2121129191,baseline,44,47,272,0.9852941176470589,0.9852941176470589,1.0,1.0
PM4_heatmap,2121129191,baseline,45,47,111,0.972972972972973,0.972972972972973,-1.0,-1.0
PM4_heatmap,2121129191,baseline,46,47,19,0.9473684210526315,0.9473684210526315,-1.0,-1.0
PM4_heatmap,2121129191,baseline,47,47,168,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,48,47,119,0.9915966386554622,0.9915966386554622,-1.0,-1.0
PM4_heatmap,2121129191,baseline,49,47,102,0.9705882352941176,0.9705882352941176,-1.0,-1.0
PM4_heatmap,2121129191,baseline,0,48,99,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,1,48,6,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,2,48,18,1.0,1.0,-1.0,-1.0
PM4_heatmap,2121129191,baseline,11,48,72,0.9861111111111112,0.9861111111111112,-1.0,-1.0
PM4_heatmap,2121129191,baseline,19,48,70,0.9714285714285714,0.9714285714285714,-1.0,-1.0
PM4_heatmap,2121129191,baseline,32,48,12,0.9166666666666666,0.9166666666666666,-1.0,-1.0
PM4_heatmap,2121129191,baseline,36,48,60,0.9666666666666667,0.9666666666666667,-1.0,-1.0
PM4_heatmap,2121129191,baseline,40,48,70,0.9857142857142858,0.9857142857142858,-1.0,-1.0
