variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct
PM2_P12_space,P1P2,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2841457473676188,0.0,1.2841457473676188,19.74,19.74,103.3808519268772,0.0,True,True,0.0,490,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9567597877041469,0.9567597877041469,1.4186046511627908
PM2_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.004999999999999999,0.0,0.9949999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.4882758463973801,1.6601092896174863,0.49413501361348056,20.49,20.49,94.58380849750341,0.0,False,True,0.018581258325007663,1051,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9794835186036159,0.9794835186036159,1.2470588235294118
PM2_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0025,0.0,0.9924999999999999,0.0,0.0,0.004999999999999999,0.0,0.9996124031007753,0.0005750431282346176,0.6824158778896621,0.0,0.6817258543884372,19.45,19.45,97.97832172019567,0.0,False,False,0.04918241272964176,1415,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9738461631957419,0.9738461631957419,1.2359550561797752
PM2_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4000484269525797,0.0,0.4000484269525797,19.94,19.94,96.00165006761523,0.0,True,True,0.012294625178501445,790,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9908537495768912,0.9908537495768912,1.2380952380952381
PM2_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,0.9800000000000002,0.0,0.0,0.019999999999999997,0.0,1.0,0.0,0.5859076985284726,0.0,0.6125825904849913,19.9,19.9,94.94315837037858,0.0,False,False,0.03826884907539447,1223,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9880592908673119,0.9880592908673119,1.1956521739130435
PM2_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,0.9600000000000002,0.024999999999999998,0.0,0.015000000000000003,0.0,1.0,0.0,0.4604430903116326,0.0,0.48408511024326123,20.22,20.22,97.98387499860881,0.0,False,True,0.018156144624590947,1020,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9759213294080288,0.9759213294080288,1.4509803921568627
PM2_P12_space,P1P2,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39901041686871325,0.0,0.39901041686871325,20.51,20.51,98.10715872118212,0.0,True,True,0.00727646910586324,964,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9802015450516788,0.9802015450516788,1.402061855670103
PM2_P12_space,P1P2,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5996226390453779,0.0,0.5996226390453779,19.43,19.43,97.34170879641165,0.0,True,False,0.02372335089339625,1120,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9798552030072373,0.9798552030072373,1.3707865168539326
PM2_P12_space,P1P2,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5526744245269556,0.0,0.5526744245269556,19.73,19.73,96.95026507406277,0.0,True,False,0.022460465841853846,1144,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9872595648234128,0.9872595648234128,1.3535353535353536
PM2_P12_space,P1P2,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3838597893067722,0.0,0.3838597893067722,20.33,20.33,99.74050152278609,0.0,True,True,0.0032677810711257494,986,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9889825417021647,0.9889825417021647,1.308641975308642
PM2_P12_space,P1P2,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,0.1,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3677594618545218,0.0,0.3677594618545218,20.24,20.24,94.8606505762287,0.0,True,True,0.007375757503027083,1003,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9884340251020565,0.9884340251020565,1.391304347826087
PM2_P12_space,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09549999999999999,0.07100000000000002,0.6075000000000002,0.0925,0.071,0.027500000000000004,0.03500000000000001,0.8335122037748504,0.03482880755608028,1.929969831234067,1.8253897163668604,1.957254612347063,18.47,18.47,98.25660127963805,0.0,False,True,0.0007286909147596307,4373,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9790524597495801,0.9790524597495801,1.25
PM2_P12_space,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.07649999999999998,0.026999999999999996,0.631,0.0625,0.08499999999999999,0.07000000000000002,0.047999999999999994,0.7958518660487534,0.025102459016393443,1.7866108571119277,2.045718665069757,1.8922672638667242,19.99,19.99,95.65420498282394,0.0,False,True,-0.01232844131376562,4296,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9906533517388725,0.9906533517388725,1.1868131868131868
PM2_P12_space,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.139,0.024,0.6180000000000001,0.04399999999999999,0.08149999999999999,0.05149999999999999,0.041999999999999996,0.7838266578507408,0.010801591813530414,1.8338961145370631,1.9997299264342572,1.843713045260238,19.12,19.12,94.50796818059933,0.0,False,True,-0.018725786903148346,4276,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.989835375187522,0.989835375187522,1.3695652173913044
PM2_P12_space,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.053000000000000005,0.03300000000000001,0.6719999999999999,0.0625,0.052000000000000005,0.08149999999999999,0.04599999999999999,0.8184042810235669,0.00684931506849315,1.6584982056288184,1.699660634947949,1.705001074581655,19.77,19.77,103.85666333224273,0.0,False,True,-0.010468721874884936,4188,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9906409178998397,0.9906409178998397,1.2658227848101267
PM2_P12_space,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.12250000000000001,0.029000000000000005,0.574,0.08199999999999999,0.11499999999999999,0.04599999999999999,0.0315,0.8677101744499396,0.01588310038119441,1.8089396765908543,1.6315804855212834,1.7863928933635282,20.29,20.29,91.95944832722539,0.0,False,True,3.5616142462738796e-05,4374,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9874763657653591,0.9874763657653591,1.3255813953488371
PM2_P12_space,P1P2,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.0635,0.0675,0.6160000000000001,0.055999999999999994,0.0445,0.08849999999999998,0.06399999999999999,0.8523003661896537,0.045234248788368334,1.8143557300903541,2.157165308853549,1.9168331132601037,21.35,21.35,96.54010085354275,0.0,False,False,-0.028418153672615423,4472,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9879972753380382,0.9879972753380382,1.3647058823529412
PM2_P12_space,P1P2,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.05650000000000001,0.064,0.6655,0.07299999999999998,0.060999999999999985,0.03300000000000001,0.04699999999999999,0.8566957340493018,0.04489995119570522,1.783785570820565,2.08404663995003,1.788002650286326,19.92,19.92,97.69829420101516,0.0,False,True,-0.009324277297106625,4107,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9897921114877469,0.9897921114877469,1.2093023255813953
PM2_P12_space,P1P2,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.06499999999999999,0.03899999999999999,0.654,0.058499999999999996,0.042499999999999996,0.09149999999999998,0.04949999999999999,0.8752529448918175,0.020689655172413793,1.7421656946124484,2.1878770624498256,1.8266111578819022,20.27,20.27,89.95879002502869,0.0,False,True,0.008293881175526532,4216,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9802156691812783,0.9802156691812783,1.3563218390804597
PM2_P12_space,P1P2,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.07849999999999999,0.0235,0.607,0.094,0.05750000000000001,0.06749999999999999,0.07200000000000002,0.7847784723257909,0.013765541740674956,2.0014098816196166,1.8897158492033042,1.9914794734272443,19.92,19.92,94.25156943988245,0.0,False,True,0.00020764883059458996,4459,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9911283275427949,0.9911283275427949,1.3404255319148937
PM2_P12_space,P1P2,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,0.1,100000,0.09949999999999999,0.07749999999999999,0.607,0.06599999999999999,0.0445,0.06200000000000001,0.04349999999999999,0.7824513829538517,0.013227513227513227,1.83027143616905,1.8239305590575325,1.8966157072245593,19.36,19.36,93.23419818785953,0.0,False,True,-0.005653630614528683,4217,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9853691930205,0.9853691930205,1.1645569620253164
PM2_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.1065,0.0605,0.47450000000000003,0.0655,0.08549999999999999,0.08499999999999999,0.12250000000000001,0.7299711898232324,0.0304,1.056060660891188,1.2621361850730803,1.185941050541541,20.11,20.11,94.10179246277941,0.0,False,True,-0.011879279517117338,5406,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9848718737655803,0.9848718737655803,1.3333333333333333
PM2_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.1705,0.03899999999999999,0.326,0.14250000000000002,0.078,0.1625,0.08149999999999999,0.4643745522774235,0.037187681580476466,1.3448044263559111,1.601578381030357,1.4375472723386276,19.15,19.15,97.13399106962646,0.0,False,False,-0.03639984159936805,5516,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9871859217128777,0.9871859217128777,1.1666666666666667
PM2_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.1255,0.063,0.4165,0.08449999999999999,0.132,0.1355,0.043000000000000003,0.6581618133451748,0.04395604395604396,1.00964085766101,0.9574427717240267,1.0486455183663033,20.14,20.14,90.98206861262629,0.0,False,False,-0.036521570086281444,5308,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9751658353414435,0.9751658353414435,1.1891891891891893
PM2_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.151,0.04699999999999999,0.3325,0.09899999999999999,0.17500000000000002,0.11949999999999998,0.076,0.5903629929326311,0.01910067648229208,1.100781247153567,1.0678428370934214,1.1982531590713745,19.56,19.56,99.71915265237085,0.0,False,True,-0.01670116280465067,5483,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9939902932641868,0.9939902932641868,1.4081632653061225
PM2_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.14250000000000002,0.041999999999999996,0.305,0.11599999999999999,0.10200000000000001,0.22500000000000003,0.0675,0.47150063993642843,0.08910295003010235,1.2482422720111221,1.5879399341757579,1.3769618717512755,19.88,19.88,95.73724526313066,0.0,False,True,-0.013521222084890538,5692,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9898231632087917,0.9898231632087917,1.3658536585365855
PM2_P12_space,P1P2,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.127,0.051000000000000004,0.40199999999999997,0.1255,0.09949999999999999,0.123,0.072,0.5598188927744141,0.03231017770597738,1.2649382310429784,1.5900898689042064,1.4190793064313363,19.7,19.7,99.14148808702339,0.0,False,True,0.00016807267229123848,5621,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9839665060835951,0.9839665060835951,1.4945054945054945
PM2_P12_space,P1P2,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.11850000000000001,0.04,0.477,0.0685,0.08049999999999999,0.10600000000000001,0.1095,0.7733266667075271,0.023911710606989576,1.2350763370479312,1.4056687663192982,1.3514194900752272,21.34,21.34,92.1534141912909,0.0,False,True,0.0011648926595706382,5728,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9884122982481742,0.9884122982481742,1.2533333333333334
PM2_P12_space,P1P2,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.156,0.07799999999999999,0.41000000000000003,0.122,0.119,0.07450000000000001,0.040499999999999994,0.705119199643095,0.04328018223234624,1.1527188527421506,1.4115622371469159,1.3237324323490043,19.58,19.58,96.92638532481922,0.0,False,False,-0.02245297781190777,5598,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820933808783749,0.9820933808783749,1.1777777777777778
PM2_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.2713648009701576,0.00424929178470255,1.1061673539326498,4.1747919068015875,3.5548677547068523,5.79,5.79,69.17668581418583,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9539798174902823,0.9539798174902823,1.2911392405063291
PM2_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.39771745313566864,0.0034587116299178555,1.1025740675754823,4.150490363058402,3.5470957664907163,5.35,5.35,78.08247851978815,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9900670161644302,0.9900670161644302,1.4782608695652173
PM2_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3910768686099555,0.003929273084479371,1.0996757964761203,4.26329335115991,3.6305698402231545,5.08,5.08,72.14434722222224,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9838758354841317,0.9838758354841317,1.2112676056338028
PM2_P12_space,P1P2,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.127,0.07150000000000001,0.4085000000000001,0.1045,0.127,0.11400000000000002,0.047499999999999994,0.5669219589145527,0.011889035667107,1.0433238064790635,1.2069658679039341,1.118903185147028,19.2,19.2,104.62379328790857,0.0,False,False,-0.024612914451654692,5397,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9876972706212954,0.9876972706212954,1.3176470588235294
PM2_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.5253180625940104,0.0037672666387609877,1.0825664875393273,4.0508326817965985,3.4571794429451455,5.08,5.08,72.98361742424242,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9847858110716947,0.9847858110716947,1.4157303370786516
PM2_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.429200541195462,0.004634994206257242,1.1147645671676836,4.159407592020341,3.5504789870498086,5.09,5.09,70.94230826118324,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.984782062248966,0.984782062248966,1.2127659574468086
PM2_P12_space,P1P2,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,0.1,100000,0.11850000000000001,0.030000000000000006,0.43600000000000005,0.13399999999999998,0.08049999999999999,0.1325,0.0685,0.679108904997016,0.01953125,1.2143459865244621,1.1839966045674708,1.3527256114338935,20.69,20.69,92.66815203421903,0.0,False,True,0.004983955935824109,5654,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9571143057762072,0.9571143057762072,1.2527472527472527
PM2_P3_space,P3,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.34970556526767366,0.005239030779305829,1.1156635111418083,4.177850562035757,3.5529144292002584,5.19,5.19,74.75163000265043,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9650189116777751,0.9650189116777751,1.15
PM2_P3_space,P3,126337246,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32661941731949257,0.0021447721179624667,1.0999909989342564,4.245541897367939,3.6164317176812033,5.26,5.26,72.77444949494951,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9910167342056413,0.9910167342056413,1.2307692307692308
PM2_P3_space,P3,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.30983266561423684,0.003970223325062035,1.085021133060343,4.04444441766011,3.4495854659817646,5.18,5.18,80.12560529922338,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9748892969944735,0.9748892969944735,1.1428571428571428
PM2_P3_space,P3,317149051,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3242541054131106,0.00510677808727948,1.1170259084557796,4.25201475745766,3.615468798269463,5.17,5.17,69.63075296108292,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9827280964752174,0.9827280964752174,1.5116279069767442
PM2_P3_space,P3,433399445,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.36084985869661074,0.00449162923642303,1.0945113621902196,4.22281402217091,3.597153490174772,5.42,5.42,72.02998389110888,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820960763650022,0.9820960763650022,1.4747474747474747
PM2_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.2713648009701576,0.00424929178470255,0.05308367696632511,2.390746203818971,1.9184911478891435,5.79,5.79,69.17668581418583,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9539798174902823,0.9539798174902823,1.2911392405063291
PM2_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.39771745313566864,0.0034587116299178555,0.05128703378774131,2.3724614681440914,1.912939625809585,5.35,5.35,78.08247851978815,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9900670161644302,0.9900670161644302,1.4782608695652173
PM2_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3910768686099555,0.003929273084479371,0.04983789823806009,2.4548092086310973,1.973814946552491,5.08,5.08,72.14434722222224,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9838758354841317,0.9838758354841317,1.2112676056338028
PM2_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.5253180625940104,0.0037672666387609877,0.04128324376966363,2.298022330389947,1.846674513065891,5.08,5.08,72.98361742424242,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9847858110716947,0.9847858110716947,1.4157303370786516
PM2_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.429200541195462,0.004634994206257242,0.057382283583841835,2.3795056066771396,1.9150809420584791,5.09,5.09,70.94230826118324,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.984782062248966,0.984782062248966,1.2127659574468086
PM2_P3_space,P3,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.34970556526767366,0.005239030779305829,0.057831755570904475,2.3929172935150347,1.9163692245468449,5.19,5.19,74.75163000265043,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9650189116777751,0.9650189116777751,1.15
PM2_P3_space,P3,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.30983266561423684,0.003970223325062035,0.04251056653017152,2.2932480248455196,1.8408384854856503,5.18,5.18,80.12560529922338,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9748892969944735,0.9748892969944735,1.1428571428571428
PM2_P3_space,P3,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32661941731949257,0.0021447721179624667,0.049995499467128265,2.441655375329395,1.9633234001569422,5.26,5.26,72.77444949494951,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9910167342056413,0.9910167342056413,1.2307692307692308
PM2_P3_space,P3,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3242541054131106,0.00510677808727948,0.05851295422788971,2.448296648282904,1.9630613804544752,5.17,5.17,69.63075296108292,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9827280964752174,0.9827280964752174,1.5116279069767442
PM2_P3_space,P3,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,0,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.36084985869661074,0.00449162923642303,0.04725568109510958,2.4255765761795702,1.949912397162678,5.42,5.42,72.02998389110888,0.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9820960763650022,0.9820960763650022,1.4747474747474747
PM2_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,5,30,0.1,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.2713648009701576,0.00424929178470255,1.1069426271176632,4.174755922537658,3.5549956608366484,4.23,5.79,69.17668581418583,0.53,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.9539798174902823,0.9539798174902823,1.2911392405063291
